ra,dec
12.05299,15.531865
12.062392,13.832776
12.064417,-8.8140441
12.068589,-8.9033577
12.068649,-1.0712843
12.078095,-9.1984464
12.078644,-9.9670764
12.079611,-0.2586234
12.080307,16.066256
12.081461,-9.2199917
12.08153,-0.34709093
12.082335,15.246027
12.08716,-9.948827
12.090955,0.65766353
12.09341,14.340147
12.096145,-1.0740236
12.102009,-11.142416
12.108131,1.2488636
12.111304,15.265309
12.113645,-1.1552001
12.114766,15.779686
12.120701,-0.71799772
12.124128,0.43349328
12.124286,0.25099876
12.126164,-10.09177
12.126264,0.29800193
12.126797,-0.99545641
12.12687,-10.295363
12.132002,1.0133705
12.133563,-1.1032811
12.139371,15.706536
12.139661,-0.7372087
12.151256,-11.161901
12.153519,1.2628301
12.154872,15.584755
12.156605,1.2476537
12.164399,-9.3066708
12.173063,15.686401
12.184719,-9.4453711
12.186435,1.1304487
12.195264,-9.2000373
12.19588,15.708943
12.198996,-0.56415024
12.206355,15.20198
12.20837,-9.8698828
12.22208,-9.0765911
12.22227,-8.6883181
12.226871,-9.4192684
12.227222,-9.2010778
12.228678,-0.84676287
12.237171,-0.92174538
12.239535,-10.391329
12.252007,-9.7008447
12.258499,-9.5242672
12.260052,0.5246447
12.2654,15.485533
12.267627,0.76577783
12.270979,15.551544
12.271681,13.746684
12.277157,-9.497835
12.277265,13.859788
12.29077,15.010479
12.290894,14.644085
12.295177,-10.757996
12.298784,-1.1996448
12.30364,-0.40887294
12.310321,14.760544
12.314831,-11.167162
12.315884,-10.882389
12.317347,-9.773487
12.317693,15.805853
12.318727,-10.786592
12.320878,-8.7729616
12.323443,-10.750573
12.327165,14.883126
12.330493,15.073536
12.337935,1.2037461
12.34322,-9.2935987
12.345834,13.933611
12.347615,-9.5819247
12.349453,14.943354
12.353512,-9.9639672
12.360021,16.005349
12.36192,-9.5937429
12.362347,-10.106252
12.363142,-8.7148248
12.369408,-0.75203952
12.370371,15.547259
12.375025,0.12467429
12.379893,15.987181
12.398894,1.1152432
12.408847,14.650375
12.422366,-8.6760716
12.426746,0.77915454
12.428325,14.881201
12.430704,-8.7214298
12.439605,-9.4545873
12.441552,-8.8770961
12.442707,-10.622458
12.44471,-8.7924495
12.450503,-10.676755
12.453075,-0.36591263
12.457938,15.5664
12.460788,14.731386
12.464653,14.920311
12.46783,-10.325633
12.470781,0.96091432
12.472049,-10.754731
12.474829,-10.255455
12.48219,15.723278
12.483442,-9.4338373
12.490083,-0.04693012
12.491998,-9.899592
12.494562,15.879835
12.497262,0.58642482
12.497817,-8.7019761
12.499218,-10.0345
12.499275,-0.40437571
12.503701,-10.292837
12.503871,-0.89772941
12.505178,-8.7841087
12.510329,-0.13241667
12.516695,15.034921
12.52414,-9.4098872
12.5247,-11.047777
12.536046,-10.104402
12.54216,-0.76996616
12.542726,-9.7228983
12.549139,13.936842
12.552675,14.395061
12.552719,-0.95667888
12.552759,14.684913
12.554333,14.387973
12.558431,-9.1020743
12.560164,15.953902
12.561274,-9.1372803
12.561958,-10.193315
12.562323,15.86366
12.566155,0.60608864
12.568978,16.118312
12.569882,-10.525244
12.581219,-10.046078
12.589387,-8.7321313
12.602788,-0.81398784
12.60938,15.929933
12.614582,-8.7185019
12.61666,15.129559
12.617325,15.681106
12.618979,15.966785
12.620745,-0.53058847
12.629023,-11.022081
12.633729,-10.169719
12.636349,14.433903
12.638197,14.45555
12.641095,-10.207024
12.645377,15.922651
12.645447,-10.536908
12.648285,-0.96723782
12.651199,14.433179
12.652049,-1.063663
12.654219,-9.0685215
12.660093,-8.7331502
12.660917,15.651066
12.661417,15.908002
12.663579,-8.8417617
12.667577,-10.986175
12.669468,15.809257
12.674184,0.90747871
12.67711,-10.97018
12.678048,0.43287498
12.682774,1.0272515
12.683235,-9.4344167
12.684164,-10.098681
12.685213,-1.2007811
12.688736,15.698991
12.695789,-10.118032
12.698129,-8.8358728
12.698399,-0.38802906
12.699043,16.007491
12.703937,0.65867886
12.704773,15.992713
12.706949,-9.1471245
12.70892,15.548997
12.709106,15.929753
12.711241,0.64219526
12.714426,-8.6833528
12.715061,0.8512079
12.717182,-9.4550689
12.718432,15.903231
12.727485,0.76660826
12.731896,0.65071413
12.733513,-8.982865
12.735406,-10.36296
12.736783,1.033068
12.739061,1.1531943
12.739683,15.876352
12.741448,-0.55930563
12.74169,14.492993
12.746067,13.691854
12.746851,-0.52478191
12.747625,15.889908
12.749915,-9.3468398
12.751387,-10.059334
12.754687,15.656466
12.75501,15.871417
12.759129,13.824143
12.761752,14.705433
12.76757,-0.48679879
12.768132,-0.13458152
12.772008,0.76671985
12.774062,1.0982196
12.776654,15.88135
12.780656,15.567536
12.781378,16.020036
12.782126,-8.8754174
12.784273,0.88955768
12.788145,0.77445291
12.789144,1.1090592
12.796161,-8.8581603
12.800749,15.916876
12.802127,15.966449
12.804123,-9.3316085
12.806375,1.1540211
12.809647,-0.18622542
12.809658,-1.2138068
12.81344,-9.3714297
12.818672,-9.1250092
12.825812,-10.251254
12.826562,0.5493613
12.827071,-9.020114
12.828421,-0.85984635
12.829244,15.678328
12.834991,-8.6764728
12.84402,-11.145311
12.844253,-9.4479837
12.844613,16.038419
12.855108,16.061139
12.857375,-10.445747
12.857809,15.507655
12.858269,-0.10182189
12.85943,0.65196174
12.859534,1.0364192
12.863079,-0.38351625
12.863818,0.87738339
12.865284,16.078638
12.865689,0.76887976
12.867237,-1.0146277
12.867802,-0.4434216
12.87856,-10.463103
12.887211,-9.3086857
12.891874,13.914644
12.893587,13.942279
12.893699,-8.8875905
12.896853,-11.156708
12.901073,-10.407878
12.903485,-10.841031
12.905824,-9.3133416
12.907426,-9.4974467
12.912034,-9.4767583
12.926396,14.800918
12.927568,14.582307
12.928631,1.0286422
12.938092,13.887512
12.947112,0.16112404
12.947579,0.98969931
12.949608,15.672759
12.953147,-1.1333709
12.955889,0.56478469
12.962146,0.46919647
12.96652,-0.29044792
12.967198,-9.1178697
12.969653,-9.0153925
12.974593,0.93459014
12.978842,15.209389
12.985136,-9.5527563
12.986926,1.0144962
12.987127,14.583128
12.988661,14.56346
12.990649,15.864288
12.998433,-0.48673846
13.001196,-9.4824237
13.004393,0.67875613
13.010676,-10.004071
13.011277,-0.27244803
13.016519,-10.457422
13.017542,0.09325719
13.021425,-9.1697665
13.02251,14.117975
13.026243,0.11119563
13.027984,1.0212934
13.030248,-9.4912325
13.036741,14.503576
13.043945,-0.0157162
13.049984,14.173062
13.051,-1.111268
13.054309,-0.10448358
13.055274,-1.0771366
13.055916,-0.94327368
13.057763,-9.4668862
13.075805,-9.6036455
13.079121,15.687047
13.095631,0.66739895
13.103527,0.7340705
13.106069,-9.4301859
13.1119,14.544405
13.11632,14.518288
13.116703,-0.25261673
13.117073,-8.6677372
13.117262,0.37601742
13.120698,-9.8863419
13.126821,0.68924173
13.129493,-10.999002
13.130334,14.528401
13.131596,14.153423
13.133486,13.821408
13.135409,0.99651273
13.140555,0.33122921
13.141594,-9.6170591
13.151567,-0.84828871
13.154266,-9.9784906
13.158763,-10.80869
13.158802,15.806968
13.159393,-9.9044128
13.159644,-9.2271302
13.164044,15.598219
13.166264,0.75396842
13.172648,15.776162
13.175108,-9.8417132
13.176184,15.457974
13.180347,14.676418
13.181784,14.069897
13.183217,14.729345
13.188051,-10.844439
13.189182,15.750074
13.197552,-10.200098
13.198167,15.777937
13.198621,1.1852897
13.203355,15.728887
13.207475,-8.6927599
13.208058,-1.1887821
13.208648,-10.309958
13.209749,-10.831825
13.214756,-9.8463565
13.217129,-10.85447
13.219622,-10.063994
13.220004,1.2140812
13.220998,14.578988
13.221348,0.81141703
13.223025,16.101572
13.223332,14.747383
13.229949,0.59477135
13.233197,14.169883
13.23337,15.785531
13.238404,0.38816118
13.240837,0.36876689
13.243634,-8.7152125
13.243872,-10.866439
13.252177,15.024924
13.252825,1.1094221
13.256467,-10.368561
13.257649,1.1714043
13.26986,-10.555603
13.270253,-8.718016
13.271893,-10.793615
13.277041,0.19003673
13.284571,16.065539
13.287449,-0.19037174
13.288886,1.1444149
13.291195,-10.186227
13.301861,-10.602494
13.302866,-8.8027065
13.314318,-8.7378393
13.314441,14.861061
13.316314,-8.8332184
13.316493,-9.0867858
13.320638,16.09892
13.324676,-10.260822
13.331584,15.56851
13.331824,-10.403293
13.332589,-10.900821
13.334757,15.024312
13.337126,-9.1722888
13.339538,14.524719
13.348131,13.824731
13.35257,14.488814
13.354576,0.73750739
13.355102,-0.45984596
13.356121,0.39059566
13.364112,-8.680352
13.371472,15.048704
13.372494,-0.677301
13.374656,-8.7677882
13.379474,14.12302
13.380246,-11.072967
13.381335,-9.2777955
13.390529,14.138883
13.399467,15.945039
13.400477,-8.8250404
13.401426,-10.238643
13.408544,14.552258
13.41452,-9.0528925
13.420542,0.99402453
13.427716,-1.085167
13.438091,-9.109629
13.439291,0.92691095
13.444243,14.557231
13.444578,-8.8587245
13.444634,14.249649
13.445145,-10.716139
13.445279,-0.88314917
13.449405,-0.92394959
13.450889,16.025255
13.452845,-10.502993
13.458282,15.509535
13.461879,14.887338
13.468319,14.23493
13.468551,-8.7819167
13.469077,0.21677929
13.469663,1.0079728
13.469751,0.97960817
13.477666,-10.313526
13.4794,-10.924586
13.488089,-9.356408
13.495505,-0.10270043
13.498215,14.359925
13.500989,-10.253722
13.502,1.1851042
13.504423,-10.997706
13.505578,-8.9087209
13.509762,-9.4881294
13.509874,-0.57935966
13.511842,-1.1208223
13.515141,-10.61991
13.526023,-8.6474845
13.527731,15.456525
13.53004,-10.841916
13.530795,-9.0325501
13.53288,15.362242
13.534969,-10.875109
13.539603,0.92827244
13.550224,-0.27401657
13.551291,-10.732589
13.557491,-10.977332
13.563912,1.0777259
13.56408,16.073312
13.565062,-10.743837
13.566362,-1.2393053
13.569858,-9.2807751
13.577301,-11.037368
13.582258,-8.8266877
13.588851,-10.289231
13.594232,-9.9532088
13.594512,15.023424
13.599105,0.94285162
13.606965,14.814508
13.608812,-10.190974
13.609057,-0.92823984
13.610166,15.296452
13.612929,-10.7863
13.614906,-0.97798374
13.615534,-9.8601072
13.61869,-10.479974
13.621137,-9.7171685
13.62444,-1.1712639
13.624784,-9.2263176
13.627931,-10.188373
13.628981,-0.79372634
13.629892,-8.790418
13.645169,-10.365052
13.650223,-0.8282615
13.654033,15.389314
13.65868,15.233786
13.661216,0.61869279
13.661269,-1.1696492
13.661375,-8.6610435
13.661845,-9.8721513
13.662855,-8.6325555
13.66693,-0.4070985
13.672224,15.286232
13.674999,-1.1235426
13.678259,0.59867013
13.682046,0.62903609
13.68281,-0.3552286
13.687933,-10.897735
13.688881,-10.926621
13.693891,0.42720076
13.695362,0.33653909
13.695901,-10.684252
13.696014,-10.972972
13.696268,0.60379478
13.699256,1.0694721
13.699524,0.30239923
13.704714,-9.7142863
13.704997,13.952345
13.705649,14.334259
13.7091,-9.8363401
13.709162,-11.030848
13.710299,0.47388297
13.712063,15.278116
13.71751,-1.0923862
13.718004,-0.1070522
13.719614,-10.284444
13.721692,-10.663303
13.726272,-10.233881
13.728211,0.43368745
13.730493,-10.536894
13.730754,-9.2309678
13.733038,-0.32891677
13.737773,-10.139921
13.740048,-0.42140949
13.743314,13.725825
13.748114,0.85220899
13.754179,-1.1842626
13.762181,15.248997
13.763456,-9.3174146
13.768333,-10.977977
13.768854,16.049685
13.76935,0.22281243
13.779629,-10.285005
13.780222,0.95110453
13.781824,14.048534
13.781944,-9.8765752
13.783146,15.425092
13.78735,-1.0464678
13.788843,-10.322894
13.7893,15.212134
13.796835,-0.81016998
13.797272,-0.77003104
13.803945,15.875862
13.8062,-10.395755
13.806234,-10.974722
13.806771,-1.0760496
13.810513,-0.32921833
13.811182,-0.82220764
13.81218,-11.079779
13.81646,-9.0671364
13.817243,0.09499351
13.820353,-0.91792156
13.82509,0.65348841
13.825167,-11.000076
13.829733,-10.149479
13.832421,-10.540954
13.836452,-9.306239
13.838998,-9.955546
13.839221,1.2219732
13.839735,-0.52119514
13.843811,0.94036761
13.845677,-1.2111926
13.845788,-9.9177585
13.854095,0.8244905
13.857185,-10.950647
13.857654,-0.74216634
13.859371,0.6059084
13.859971,-9.9974201
13.862497,-1.2230911
13.86539,-9.8209345
13.866741,-10.912672
13.870577,-10.938575
13.870792,-9.292773
13.870926,-10.635001
13.871204,-10.808179
13.872989,-1.1327789
13.876831,0.68334036
13.876844,-10.003951
13.877332,-9.1968565
13.878328,-10.069015
13.878574,14.156926
13.88097,-10.206621
13.882432,-9.9619532
13.882588,-0.53021341
13.882793,0.72301331
13.883142,-10.907136
13.884602,-1.2110671
13.885218,-9.9406604
13.885699,-10.04461
13.885827,1.0364361
13.885884,15.77582
13.885989,14.167504
13.886137,-9.8693092
13.887607,-5.4925365E-3
13.888669,13.819871
13.889347,0.43286376
13.889469,14.761331
13.890275,-10.305111
13.891613,-10.079453
13.896584,0.62445702
13.898217,-1.2355131
13.898653,-9.9554301
13.898819,-10.105918
13.899657,-10.203266
13.901455,13.790238
13.907228,-0.02796218
13.907851,0.4226573
13.909126,0.1960804
13.912336,-10.998942
13.91365,14.773615
13.914471,-9.9281288
13.915428,-0.87660669
13.917961,-9.8714671
13.918991,-8.9455082
13.920199,-0.99719715
13.921426,-9.8970866
13.922682,-10.237902
13.923129,-0.34793632
13.926418,-9.9835136
13.927436,15.059188
13.927915,-10.29249
13.929902,-1.0336969
13.930582,-10.003523
13.932445,-10.324336
13.934897,-0.99080292
13.936391,0.63778635
13.936508,-0.07148825
13.936993,-1.2159327
13.937414,0.58827687
13.94025,-1.0843199
13.940389,-1.1633193
13.940423,0.70842512
13.94095,-10.091537
13.941036,-0.40022667
13.94235,-9.6153179
13.942841,-0.01119277
13.944133,-9.2959903
13.947039,-10.304391
13.949208,-10.008313
13.949621,-10.288761
13.950511,14.660076
13.951103,0.17463374
13.95551,-9.9683715
13.955821,0.61733673
13.956642,-1.0817118
13.963266,-0.81384424
13.963825,0.10101409
13.96399,15.966976
13.96479,-1.2344056
13.966185,-9.9856065
13.966379,-10.074371
13.970493,-9.8139009
13.972177,-1.1165433
13.972789,-10.41884
13.97327,-0.90104873
13.974832,-9.8978049
13.975162,-10.042775
13.976009,-0.92252442
13.97665,-9.7391049
13.978277,13.82113
13.979526,-1.0641584
13.983005,-10.653506
13.983033,-10.334654
13.983124,0.66122191
13.983546,-9.8823344
13.985586,-9.5961582
13.987026,-9.9369167
13.988756,0.79226772
13.98906,14.017156
13.991359,-1.2398784
13.992061,-9.9654171
13.994558,-9.6268407
13.996594,-1.1635083
14.002536,0.57854033
14.006906,0.43530752
14.007729,0.25367217
14.008334,14.230346
14.009426,-10.169294
14.013967,-0.82805685
14.016543,0.71434997
14.016865,-1.2174657
14.017019,-9.9225219
14.018244,-9.9863563
14.019241,0.59250422
14.019241,0.64813324
14.020701,-1.1359501
14.021675,-10.520336
14.021714,13.900487
14.022678,-0.45506035
14.0231,15.497543
14.023428,-10.219852
14.023461,-9.044768
14.024966,0.62860773
14.025053,-1.0571383
14.026662,15.139991
14.02824,14.346312
14.030199,0.31128239
14.032176,-0.60967783
14.036731,-9.3818237
14.037125,-10.177186
14.037862,-9.6153682
14.039153,-10.939503
14.041215,0.10633334
14.043609,-1.1402072
14.044359,15.121301
14.044464,-1.1169255
14.045655,-0.14526229
14.045932,-0.74859471
14.048136,0.68200126
14.048905,0.79644073
14.049161,-8.8978801
14.051746,-0.57546667
14.052428,-0.66611573
14.052631,-10.287733
14.052771,-10.495304
14.053001,-0.5966881
14.053346,-0.83376137
14.053572,-10.858655
14.054074,-10.902693
14.055284,-10.874133
14.055868,-1.2383902
14.05722,-8.7684516
14.057643,-10.52891
14.059711,-1.1443608
14.059753,-10.341659
14.059773,-9.9007732
14.060163,-9.8564512
14.06213,-8.816752
14.066363,-10.035997
14.066841,0.11011497
14.067338,-0.58061182
14.068791,-10.008907
14.070869,0.48398907
14.071402,0.11601688
14.072866,-0.3697009
14.073227,-0.4309201
14.073623,15.628499
14.074418,-8.9588083
14.075611,-1.2418458
14.075766,-10.098073
14.076454,-10.673861
14.077892,15.421533
14.078672,15.425532
14.078741,-0.18084395
14.079543,-9.4755354
14.079788,-10.213846
14.080342,15.590808
14.080532,-10.307127
14.080732,13.890607
14.081112,-9.9334346
14.081591,-9.9583595
14.081684,-0.12575443
14.081835,-10.229921
14.083553,-10.368155
14.084381,14.120661
14.085652,-10.113898
14.08639,-10.180855
14.086593,0.90615855
14.086618,13.862169
14.086887,-10.465105
14.087318,-8.8299992
14.087481,-1.1766349
14.087979,13.850112
14.091206,-0.71089278
14.092319,-0.07802433
14.093635,-10.913359
14.093856,-9.3399903
14.09447,-0.34520084
14.095129,1.0941615
14.095168,-1.2097478
14.095886,13.876337
14.09609,0.06251323
14.098107,0.52038801
14.098113,-0.98688276
14.098593,-9.5696825
14.098922,0.27835318
14.099736,13.901772
14.099862,-10.97018
14.1011,-9.1507658
14.102524,-1.1430368
14.102553,-9.9418927
14.10264,-0.55087318
14.104576,15.395052
14.107467,0.68064314
14.108375,13.893332
14.109615,0.04380714
14.109638,-10.333394
14.109703,0.5751136
14.110147,-0.59896419
14.111451,-10.14963
14.114015,0.62301982
14.114146,14.188542
14.114298,-0.79242909
14.114516,-0.87019224
14.115958,-0.62805762
14.119309,-9.1901431
14.12166,-1.2254919
14.122998,15.672542
14.123107,15.142803
14.123867,-10.02392
14.125053,-1.0870337
14.127965,-1.1728875
14.128959,-10.173052
14.131182,13.993835
14.133862,13.698493
14.135103,-1.1874713
14.13627,13.904802
14.138998,-0.36268085
14.139032,0.08616606
14.139603,-9.1877094
14.141021,13.906756
14.149479,-0.53112924
14.149779,0.02583341
14.153251,-10.756169
14.157,0.10387544
14.159466,-0.5092054
14.159537,14.36115
14.160052,-10.10973
14.160085,-1.1259858
14.16115,13.627751
14.162203,0.47854477
14.162387,14.061157
14.163096,-10.348209
14.164388,-9.9372195
14.165031,-1.0784852
14.165428,13.71588
14.166225,0.14122689
14.167075,-9.4861797
14.168349,15.597033
14.168351,-0.38653565
14.17002,-10.912415
14.170337,-1.0345184
14.172074,-9.3606468
14.174335,-11.101069
14.175663,14.212612
14.177727,-9.9138268
14.178683,0.1005016
14.179987,0.11864465
14.184031,0.93523429
14.185114,-9.6243825
14.185632,-0.87481972
14.185754,15.459432
14.187196,-9.8047287
14.187795,15.300494
14.188876,-0.94077683
14.18996,-0.67542201
14.19225,-10.842189
14.192673,0.18664207
14.196024,15.181905
14.197621,-0.92005067
14.200606,15.254433
14.203436,-9.1548507
14.203722,-8.7448555
14.204604,-9.2824105
14.206017,-0.62560639
14.206342,-8.8678799
14.207938,15.5147
14.210883,0.34647207
14.211756,0.32397502
14.212439,15.273211
14.212951,-9.416084
14.214098,-10.926957
14.214997,-1.0071942
14.216213,5.8592992E-3
14.219516,15.214188
14.219599,-10.22646
14.219618,-1.1591756
14.219686,-1.1312517
14.220779,-11.064684
14.222807,0.06335489
14.225235,15.205962
14.226463,-8.9496324
14.232487,-10.725254
14.23299,-0.02066396
14.233204,-0.99676386
14.233862,-9.7445178
14.236807,-10.293222
14.237088,-1.2118296
14.238559,-0.76533689
14.238647,-9.3999823
14.24098,-1.1580413
14.244613,-9.1456627
14.247783,15.197852
14.250848,-9.8745624
14.251253,-8.9823365
14.251433,-0.82523146
14.255972,-0.75590761
14.256172,15.220747
14.25744,-0.0484229
14.258572,-0.8751768
14.258707,0.47615525
14.259505,-0.62898519
14.261452,-8.6163117
14.262219,-10.074216
14.263803,0.25943299
14.264685,-10.045993
14.269209,-10.11125
14.270494,-0.91917633
14.27156,15.254943
14.271646,14.908589
14.27194,-0.45971078
14.273139,-8.7733955
14.274898,13.628388
14.275454,-9.3565998
14.275547,-8.9023988
14.278177,13.984185
14.282605,-10.87996
14.282927,-9.8127429
14.285192,14.602123
14.290276,14.651848
14.290362,-9.966592
14.292402,-0.34689774
14.292754,-10.136964
14.293843,-9.3737646
14.295291,-9.6498189
14.297289,-9.9397458
14.298962,-0.05580227
14.299933,15.272615
14.300203,0.79879917
14.301171,-1.1207815
14.30289,-0.11469231
14.30695,-9.3273356
14.307325,-1.0122391
14.307707,-0.64729434
14.311014,0.3141995
14.312409,-8.6817464
14.312609,15.62039
14.313893,-10.5087
14.314677,-0.82513492
14.318807,-0.48914246
14.320723,-0.6694586
14.321245,-0.50815006
14.324355,-9.8779013
14.324633,-10.079228
14.328769,-10.275739
14.330667,14.779043
14.331899,15.003865
14.333291,15.365259
14.33358,-10.835902
14.334953,-0.27987857
14.342736,-10.575504
14.344759,-0.8220512
14.34625,-0.50578391
14.348398,-0.43190872
14.348447,14.995417
14.349532,-10.199687
14.349603,0.78988804
14.350408,-9.8465473
14.351046,0.10968977
14.353007,14.323845
14.353435,-0.74018066
14.357337,-0.51997917
14.359763,-9.6148672
14.360241,-9.0868769
14.360471,-0.82031994
14.362893,-0.26404949
14.363873,-0.56841674
14.364574,-8.8605596
14.364858,-0.45890246
14.365465,-8.7552105
14.370611,-9.0471547
14.373066,15.624564
14.374242,0.10297276
14.376722,-0.48803272
14.376879,-10.431993
14.379094,0.42459125
14.380452,-9.8833911
14.38117,0.76558532
14.381651,14.037844
14.382786,-0.92783915
14.383437,0.27412216
14.385685,14.051996
14.393173,14.193259
